station_id,station_name,date,air_temp,average_wave_period,dominant_wave_period,wave_height
21418t,North Tokyo,2011-02-02,NA,NA,NA,39.8514166666664
21418t,North Tokyo,2011-02-03,NA,NA,NA,39.89986458333308
21418t,North Tokyo,2011-02-04,NA,NA,NA,39.919781249999716
21418t,North Tokyo,2011-02-05,NA,NA,NA,39.9138124999997
21418t,North Tokyo,2011-02-06,NA,NA,NA,39.90649999999972
21418t,North Tokyo,2011-02-07,NA,NA,NA,39.884104166666425
21418t,North Tokyo,2011-02-08,NA,NA,NA,39.87207291666639
21418t,North Tokyo,2011-02-09,NA,NA,NA,39.8886704545452
21418t,North Tokyo,2011-02-10,NA,NA,NA,39.860031249999786
21418t,North Tokyo,2011-02-11,NA,NA,NA,39.870708333333035
21418t,North Tokyo,2011-02-12,NA,NA,NA,39.85618749999973
21418t,North Tokyo,2011-02-13,NA,NA,NA,39.85664583333304
21418t,North Tokyo,2011-02-14,NA,NA,NA,39.885614583333044
21418t,North Tokyo,2011-02-15,NA,NA,NA,39.889114583333054
21418t,North Tokyo,2011-02-16,NA,NA,NA,39.87521874999974
21418t,North Tokyo,2011-02-17,NA,NA,NA,39.880739583333025
21418t,North Tokyo,2011-02-18,NA,NA,NA,39.88109374999971
21418t,North Tokyo,2011-02-19,NA,NA,NA,39.89134374999972
21418t,North Tokyo,2011-02-20,NA,NA,NA,39.898343749999725
21418t,North Tokyo,2011-02-21,NA,NA,NA,39.87363541666641
21418t,North Tokyo,2011-02-22,NA,NA,NA,39.85656249999968
21418t,North Tokyo,2011-02-23,NA,NA,NA,39.85857291666639
21418t,North Tokyo,2011-02-24,NA,NA,NA,39.8557291666664
21418t,North Tokyo,2011-02-25,NA,NA,NA,39.87026041666644
21418t,North Tokyo,2011-02-26,NA,NA,NA,39.827197916666364
21418t,North Tokyo,2011-02-27,NA,NA,NA,39.80111458333307
21418t,North Tokyo,2011-02-28,NA,NA,NA,39.811843749999674
21418t,North Tokyo,2011-03-01,NA,NA,NA,39.81126041666635
21418t,North Tokyo,2011-03-02,NA,NA,NA,39.76640624999979
21418t,North Tokyo,2011-03-03,NA,NA,NA,39.754445652173665
21418t,North Tokyo,2011-03-04,NA,NA,NA,39.74509374999976
21418t,North Tokyo,2011-03-05,NA,NA,NA,39.76273958333303
21418t,North Tokyo,2011-03-06,NA,NA,NA,39.77492708333307
21418t,North Tokyo,2011-03-07,NA,NA,NA,39.77792708333305
21418t,North Tokyo,2011-03-08,NA,NA,NA,39.77455208333308
21418t,North Tokyo,2011-03-09,NA,NA,NA,39.78280231213845
21418t,North Tokyo,2011-03-10,NA,NA,NA,39.756516556291125
21418t,North Tokyo,2011-03-11,NA,NA,NA,39.87574939369412
21418t,North Tokyo,2011-03-12,NA,NA,NA,39.64579389312948
21418t,North Tokyo,2011-03-13,NA,NA,NA,39.74036132812471
21418t,North Tokyo,2011-03-14,NA,NA,NA,39.56412878787854
21418t,North Tokyo,2011-03-15,NA,NA,NA,39.817447916666396
21418t,North Tokyo,2011-03-16,NA,NA,NA,39.7967613636361
21418t,North Tokyo,2011-03-17,NA,NA,NA,39.771205479451766
21418t,North Tokyo,2011-03-18,NA,NA,NA,39.76065934065908
21418t,North Tokyo,2011-03-19,NA,NA,NA,39.80089130434759
21418t,North Tokyo,2011-03-20,NA,NA,NA,39.83089583333308
21418t,North Tokyo,2011-03-21,NA,NA,NA,39.86163541666638
21418t,North Tokyo,2011-03-22,NA,NA,NA,39.984878787878536
21418t,North Tokyo,2011-03-23,NA,NA,NA,39.87632291666639
21418t,North Tokyo,2011-03-24,NA,NA,NA,39.850229166666374
21418t,North Tokyo,2011-03-25,NA,NA,NA,39.83712499999968
21418t,North Tokyo,2011-03-26,NA,NA,NA,39.8012499999997
21418t,North Tokyo,2011-03-27,NA,NA,NA,39.75402083333302
21418t,North Tokyo,2011-03-28,NA,NA,NA,39.74365624999978
21418t,North Tokyo,2011-03-29,NA,NA,NA,39.75541666666638
21418t,North Tokyo,2011-03-30,NA,NA,NA,39.74444191919164
21418t,North Tokyo,2011-03-31,NA,NA,NA,39.800468749999716
21418t,North Tokyo,2011-04-01,NA,NA,NA,39.80061458333309
21418t,North Tokyo,2011-04-02,NA,NA,NA,39.829770833333065
21418t,North Tokyo,2011-04-03,NA,NA,NA,39.87088541666642
21418t,North Tokyo,2011-04-04,NA,NA,NA,39.901499999999764
21418t,North Tokyo,2011-04-05,NA,NA,NA,39.92077083333303
21418t,North Tokyo,2011-04-06,NA,NA,NA,39.91973958333303
21418t,North Tokyo,2011-04-07,NA,NA,NA,40.003361111110834
21418t,North Tokyo,2011-04-08,NA,NA,NA,39.95889583333305
21418t,North Tokyo,2011-04-09,NA,NA,NA,39.934249999999714
21418t,North Tokyo,2011-04-10,NA,NA,NA,39.920645833333054
21418t,North Tokyo,2011-04-11,NA,NA,NA,39.827205655526726
21418t,North Tokyo,2011-04-12,NA,NA,NA,39.83366666666642
21418t,North Tokyo,2011-04-13,NA,NA,NA,39.8071123595503
21418t,North Tokyo,2011-04-14,NA,NA,NA,39.82644210526291
21418t,North Tokyo,2011-04-15,NA,NA,NA,39.83827083333308
21418t,North Tokyo,2011-04-16,NA,NA,NA,39.85803571428542
21418t,North Tokyo,2011-04-17,NA,NA,NA,39.87882291666634
21418t,North Tokyo,2011-04-18,NA,NA,NA,39.88919791666635
21418t,North Tokyo,2011-04-19,NA,NA,NA,39.88496923076895
21418t,North Tokyo,2011-04-20,NA,NA,NA,39.77431249999967
21418t,North Tokyo,2011-04-21,NA,NA,NA,39.879624999999734
21418t,North Tokyo,2011-04-22,NA,NA,NA,39.84285915492929
21418t,North Tokyo,2011-04-23,NA,NA,NA,39.88858536585339
21418t,North Tokyo,2011-04-24,NA,NA,NA,39.97501587301558
21418t,North Tokyo,2011-04-25,NA,NA,NA,39.93701470588209
21418t,North Tokyo,2011-04-26,NA,NA,NA,39.864493150684645
21418t,North Tokyo,2011-04-27,NA,NA,NA,39.83810447761169
21418t,North Tokyo,2011-04-28,NA,NA,NA,39.87688541666642
21418t,North Tokyo,2011-04-29,NA,NA,NA,39.88749999999978
21418t,North Tokyo,2011-04-30,NA,NA,NA,39.8880729166664
21418t,North Tokyo,2011-05-01,NA,NA,NA,39.8738571428569
21418t,North Tokyo,2011-05-02,NA,NA,NA,39.87573913043452
21418t,North Tokyo,2011-05-03,NA,NA,NA,39.90592708333307
21418t,North Tokyo,2011-05-04,NA,NA,NA,39.9106979166664
21418t,North Tokyo,2011-05-05,NA,NA,NA,39.90469791666635
21418t,North Tokyo,2011-05-06,NA,NA,NA,39.89031249999974
21418t,North Tokyo,2011-05-07,NA,NA,NA,39.87922916666637
21418t,North Tokyo,2011-05-08,NA,NA,NA,39.87024999999972
21418t,North Tokyo,2011-05-09,NA,NA,NA,39.84838541666642
21418t,North Tokyo,2011-05-10,NA,NA,NA,39.82558333333307
21418t,North Tokyo,2011-05-11,NA,NA,NA,39.811031249999736
21418t,North Tokyo,2011-05-12,NA,NA,NA,39.81766666666638
21418t,North Tokyo,2011-05-13,NA,NA,NA,39.82608333333303
21418t,North Tokyo,2011-05-14,NA,NA,NA,39.82255208333303
21418t,North Tokyo,2011-05-15,NA,NA,NA,39.84977083333299
21418t,North Tokyo,2011-05-16,NA,NA,NA,39.894270833333024
21418t,North Tokyo,2011-05-17,NA,NA,NA,39.903302083333045
21418t,North Tokyo,2011-05-18,NA,NA,NA,39.90354166666642
21418t,North Tokyo,2011-05-19,NA,NA,NA,39.90109374999974
21418t,North Tokyo,2011-05-20,NA,NA,NA,39.90044791666645
21418t,North Tokyo,2011-05-21,NA,NA,NA,39.88855208333302
21418t,North Tokyo,2011-05-22,NA,NA,NA,39.87634374999978
21418t,North Tokyo,2011-05-23,NA,NA,NA,39.8730520833331
21418t,North Tokyo,2011-05-24,NA,NA,NA,39.86636458333308
21418t,North Tokyo,2011-05-25,NA,NA,NA,39.877385416666414
21418t,North Tokyo,2011-05-26,NA,NA,NA,39.89693749999973
21418t,North Tokyo,2011-05-27,NA,NA,NA,39.92643749999974
21418t,North Tokyo,2011-05-28,NA,NA,NA,39.94167708333301
21418t,North Tokyo,2011-05-29,NA,NA,NA,40.000232876712126
21418t,North Tokyo,2011-05-30,NA,NA,NA,39.966062499999765
21418t,North Tokyo,2011-05-31,NA,NA,NA,39.8759999999999
21418t,North Tokyo,2011-06-01,NA,NA,NA,39.906506024096096
21418t,North Tokyo,2011-06-02,NA,NA,NA,39.9366458333331
21418t,North Tokyo,2011-06-03,NA,NA,NA,39.9362812499997
21418t,North Tokyo,2011-06-04,NA,NA,NA,39.92653124999978
21418t,North Tokyo,2011-06-05,NA,NA,NA,39.91916666666637
21418t,North Tokyo,2011-06-06,NA,NA,NA,39.898072916666386
21418t,North Tokyo,2011-06-07,NA,NA,NA,39.876083333333064
21418t,North Tokyo,2011-06-08,NA,NA,NA,39.856354166666414
21418t,North Tokyo,2011-06-09,NA,NA,NA,39.84348958333313
21418t,North Tokyo,2011-06-10,NA,NA,NA,39.84963541666642
21418t,North Tokyo,2011-06-11,NA,NA,NA,39.86247916666636
21418t,North Tokyo,2011-06-12,NA,NA,NA,39.88656249999972
21418t,North Tokyo,2011-06-13,NA,NA,NA,39.90809374999976
21418t,North Tokyo,2011-06-14,NA,NA,NA,39.92982291666639
21418t,North Tokyo,2011-06-15,NA,NA,NA,39.92342708333308
21418t,North Tokyo,2011-06-16,NA,NA,NA,39.90641666666637
21418t,North Tokyo,2011-06-17,NA,NA,NA,39.9000312499997
21418t,North Tokyo,2011-06-18,NA,NA,NA,39.883812499999756
21418t,North Tokyo,2011-06-19,NA,NA,NA,39.873510416666356
21418t,North Tokyo,2011-06-20,NA,NA,NA,39.85507291666645
21418t,North Tokyo,2011-06-21,NA,NA,NA,39.83860416666639
21418t,North Tokyo,2011-06-22,NA,NA,NA,39.82393749999974
21418t,North Tokyo,2011-06-23,NA,NA,NA,39.81901041666637
21418t,North Tokyo,2011-06-24,NA,NA,NA,39.808989583333044
21418t,North Tokyo,2011-06-25,NA,NA,NA,39.79931249999973
21418t,North Tokyo,2011-06-26,NA,NA,NA,39.83047916666641
21418t,North Tokyo,2011-06-27,NA,NA,NA,39.87002083333309
21418t,North Tokyo,2011-06-28,NA,NA,NA,39.90429166666641
21418t,North Tokyo,2011-06-29,NA,NA,NA,39.92058333333304
21418t,North Tokyo,2011-06-30,NA,NA,NA,39.92234374999973
21418t,North Tokyo,2011-07-01,NA,NA,NA,39.89594791666641
21418t,North Tokyo,2011-07-02,NA,NA,NA,39.869468749999676
21418t,North Tokyo,2011-07-03,NA,NA,NA,39.85790624999976
21418t,North Tokyo,2011-07-04,NA,NA,NA,39.83848958333305
21418t,North Tokyo,2011-07-05,NA,NA,NA,39.8118541666664
21418t,North Tokyo,2011-07-06,NA,NA,NA,39.78605208333308
21418t,North Tokyo,2011-07-07,NA,NA,NA,39.77840624999971
21418t,North Tokyo,2011-07-08,NA,NA,NA,39.790097826086686
21418t,North Tokyo,2011-07-09,NA,NA,NA,39.77512179487152
21418t,North Tokyo,2011-07-10,NA,NA,NA,39.830301020407916
21418t,North Tokyo,2011-07-11,NA,NA,NA,39.87754347826057
21418t,North Tokyo,2011-07-12,NA,NA,NA,39.90676041666643
21418t,North Tokyo,2011-07-13,NA,NA,NA,31.850166666666432
21418t,North Tokyo,2011-07-14,NA,NA,NA,31.70320833333301
21418t,North Tokyo,2011-07-15,NA,NA,NA,31.658239583333057
21418t,North Tokyo,2011-07-16,NA,NA,NA,31.6168749999997
21418t,North Tokyo,2011-07-17,NA,NA,NA,31.589666666666385
21418t,North Tokyo,2011-07-18,NA,NA,NA,31.576666666666387
21418t,North Tokyo,2011-07-19,NA,NA,NA,31.552791666666383
21418t,North Tokyo,2011-07-20,NA,NA,NA,31.527333333333058
21418t,North Tokyo,2011-07-21,NA,NA,NA,31.514010416666366
21418t,North Tokyo,2011-07-22,NA,NA,NA,31.513541666666384
21418t,North Tokyo,2011-07-23,NA,NA,NA,31.52855208333305
21418t,North Tokyo,2011-07-24,NA,NA,NA,31.548562499999758
21418t,North Tokyo,2011-07-25,NA,NA,NA,31.579187499999694
21418t,North Tokyo,2011-07-26,NA,NA,NA,31.584260416666393
21418t,North Tokyo,2011-07-27,NA,NA,NA,31.572906249999694
21418t,North Tokyo,2011-07-28,NA,NA,NA,31.56582291666633
21418t,North Tokyo,2011-07-29,NA,NA,NA,31.551729166666377
21418t,North Tokyo,2011-07-30,NA,NA,NA,31.518072916666416
21418t,North Tokyo,2011-07-31,NA,NA,NA,31.484541666666427
21418t,North Tokyo,2011-08-01,NA,NA,NA,31.47661458333303
21418t,North Tokyo,2011-08-02,NA,NA,NA,31.455218749999727
21418t,North Tokyo,2011-08-03,NA,NA,NA,31.4440624999997
21418t,North Tokyo,2011-08-04,NA,NA,NA,31.44241666666635
21418t,North Tokyo,2011-08-05,NA,NA,NA,31.44648958333312
21418t,North Tokyo,2011-08-06,NA,NA,NA,31.45917708333302
21418t,North Tokyo,2011-08-07,NA,NA,NA,31.47412499999973
21418t,North Tokyo,2011-08-08,NA,NA,NA,31.485114583333047
21418t,North Tokyo,2011-08-09,NA,NA,NA,31.488281249999698
21418t,North Tokyo,2011-08-10,NA,NA,NA,31.485062499999668
21418t,North Tokyo,2011-08-11,NA,NA,NA,31.47601041666645
21418t,North Tokyo,2011-08-12,NA,NA,NA,31.459552083333033
21418t,North Tokyo,2011-08-13,NA,NA,NA,31.436343749999747
21418t,North Tokyo,2011-08-14,NA,NA,NA,31.419249999999693
21418t,North Tokyo,2011-08-15,NA,NA,NA,31.40534374999974
21418t,North Tokyo,2011-08-16,NA,NA,NA,31.408666666666466
21418t,North Tokyo,2011-08-17,NA,NA,NA,31.415989583333083
21418t,North Tokyo,2011-08-18,NA,NA,NA,31.425458333333058
21418t,North Tokyo,2011-08-19,NA,NA,NA,31.431208333333046
21418t,North Tokyo,2011-08-20,NA,NA,NA,31.437552083333042
21418t,North Tokyo,2011-08-21,NA,NA,NA,31.451197916666377
21418t,North Tokyo,2011-08-22,NA,NA,NA,31.463614583333015
21418t,North Tokyo,2011-08-23,NA,NA,NA,31.4765104166664
21418t,North Tokyo,2011-08-24,NA,NA,NA,31.47701041666636
21418t,North Tokyo,2011-08-25,NA,NA,NA,31.462989583333087
21418t,North Tokyo,2011-08-26,NA,NA,NA,31.45902083333304
21418t,North Tokyo,2011-08-27,NA,NA,NA,31.46108333333306
21418t,North Tokyo,2011-08-28,NA,NA,NA,31.45068749999973
21418t,North Tokyo,2011-08-29,NA,NA,NA,31.432249999999772
21418t,North Tokyo,2011-08-30,NA,NA,NA,31.41052083333301
21418t,North Tokyo,2011-08-31,NA,NA,NA,31.38715624999969
21418t,North Tokyo,2011-09-01,NA,NA,NA,31.39130208333309
21418t,North Tokyo,2011-09-02,NA,NA,NA,31.41161458333305
21418t,North Tokyo,2011-09-03,NA,NA,NA,31.413843749999728
21418t,North Tokyo,2011-09-04,NA,NA,NA,31.4104895833331
21418t,North Tokyo,2011-09-05,NA,NA,NA,31.401583333333082
21418t,North Tokyo,2011-09-06,NA,NA,NA,31.38810416666637
21418t,North Tokyo,2011-09-07,NA,NA,NA,31.390249999999735
21418t,North Tokyo,2011-09-08,NA,NA,NA,31.382041666666368
21418t,North Tokyo,2011-09-09,NA,NA,NA,31.362145833333074
21418t,North Tokyo,2011-09-10,NA,NA,NA,31.33285416666639
21418t,North Tokyo,2011-09-11,NA,NA,NA,31.31806249999976
21418t,North Tokyo,2011-09-12,NA,NA,NA,31.327333333333
21418t,North Tokyo,2011-09-13,NA,NA,NA,31.33370833333306
21418t,North Tokyo,2011-09-14,NA,NA,NA,31.3313124999997
21418t,North Tokyo,2011-09-15,NA,NA,NA,31.327749999999668
21418t,North Tokyo,2011-09-16,NA,NA,NA,31.478191919191673
21418t,North Tokyo,2011-09-17,NA,NA,NA,31.354010869564966
21418t,North Tokyo,2011-09-18,NA,NA,NA,31.35143749999968
21418t,North Tokyo,2011-09-19,NA,NA,NA,31.3637916666664
21418t,North Tokyo,2011-09-20,NA,NA,NA,31.373104166666405
21418t,North Tokyo,2011-09-21,NA,NA,NA,31.387354166666388
21418t,North Tokyo,2011-09-22,NA,NA,NA,31.401093749999756
21418t,North Tokyo,2011-09-23,NA,NA,NA,31.397093749999755
21418t,North Tokyo,2011-09-24,NA,NA,NA,31.394999999999737
21418t,North Tokyo,2011-09-25,NA,NA,NA,31.386177083333024
21418t,North Tokyo,2011-09-26,NA,NA,NA,31.384364583333014
21418t,North Tokyo,2011-09-27,NA,NA,NA,31.3820312499997
21418t,North Tokyo,2011-09-28,NA,NA,NA,31.37859374999972
21418t,North Tokyo,2011-09-29,NA,NA,NA,31.34702083333308
21418t,North Tokyo,2011-09-30,NA,NA,NA,31.35155208333303
21418t,North Tokyo,2011-10-01,NA,NA,NA,31.360895833333046
21418t,North Tokyo,2011-10-02,NA,NA,NA,31.36905208333305
21418t,North Tokyo,2011-10-03,NA,NA,NA,31.365260416666388
21418t,North Tokyo,2011-10-04,NA,NA,NA,31.37322916666641
21418t,North Tokyo,2011-10-05,NA,NA,NA,31.37237499999972
21418t,North Tokyo,2011-10-06,NA,NA,NA,31.361104166666383
21418t,North Tokyo,2011-10-07,NA,NA,NA,31.324572916666437
21418t,North Tokyo,2011-10-08,NA,NA,NA,31.298406249999687
21418t,North Tokyo,2011-10-09,NA,NA,NA,31.309479166666364
21418t,North Tokyo,2011-10-10,NA,NA,NA,31.32874999999974
21418t,North Tokyo,2011-10-11,NA,NA,NA,31.343031249999722
21418t,North Tokyo,2011-10-12,NA,NA,NA,31.346437499999723
21418t,North Tokyo,2011-10-13,NA,NA,NA,31.345520833333087
21418t,North Tokyo,2011-10-14,NA,NA,NA,31.336395833333096
21418t,North Tokyo,2011-10-15,NA,NA,NA,31.348937499999693
21418t,North Tokyo,2011-10-16,NA,NA,NA,31.358156249999713
21418t,North Tokyo,2011-10-17,NA,NA,NA,31.36512499999971
21418t,North Tokyo,2011-10-18,NA,NA,NA,31.35667708333304
21418t,North Tokyo,2011-10-19,NA,NA,NA,31.343010416666385
21418t,North Tokyo,2011-10-20,NA,NA,NA,31.373833333333057
21418t,North Tokyo,2011-10-21,NA,NA,NA,31.392458333333064
21418t,North Tokyo,2011-10-22,NA,NA,NA,31.4041979166664
21418t,North Tokyo,2011-10-23,NA,NA,NA,31.394874999999672
21418t,North Tokyo,2011-10-24,NA,NA,NA,31.39964583333301
21418t,North Tokyo,2011-10-25,NA,NA,NA,31.403708333333054
21418t,North Tokyo,2011-10-26,NA,NA,NA,31.39474999999975
21418t,North Tokyo,2011-10-27,NA,NA,NA,31.377781249999742
21418t,North Tokyo,2011-10-28,NA,NA,NA,31.368406249999698
21418t,North Tokyo,2011-10-29,NA,NA,NA,31.385906249999692
21418t,North Tokyo,2011-10-30,NA,NA,NA,31.396124999999756
21418t,North Tokyo,2011-10-31,NA,NA,NA,31.386802083333027
21418t,North Tokyo,2011-11-01,NA,NA,NA,31.35692708333305
21418t,North Tokyo,2011-11-02,NA,NA,NA,31.335104166666422
21418t,North Tokyo,2011-11-03,NA,NA,NA,31.335749999999734
21418t,North Tokyo,2011-11-04,NA,NA,NA,31.3427499999997
21418t,North Tokyo,2011-11-05,NA,NA,NA,31.324812499999723
21418t,North Tokyo,2011-11-06,NA,NA,NA,31.34402083333302
21418t,North Tokyo,2011-11-07,NA,NA,NA,31.334656249999682
21418t,North Tokyo,2011-11-08,NA,NA,NA,31.32940624999976
21418t,North Tokyo,2011-11-09,NA,NA,NA,31.32854166666641
21418t,North Tokyo,2011-11-10,NA,NA,NA,31.33340624999971
21418t,North Tokyo,2011-11-11,NA,NA,NA,31.331458333333057
21418t,North Tokyo,2011-11-12,NA,NA,NA,31.352677083333077
21418t,North Tokyo,2011-11-13,NA,NA,NA,31.35007291666638
21418t,North Tokyo,2011-11-14,NA,NA,NA,31.34122916666642
21418t,North Tokyo,2011-11-15,NA,NA,NA,31.31946874999967
21418t,North Tokyo,2011-11-16,NA,NA,NA,31.28647916666635
21418t,North Tokyo,2011-11-17,NA,NA,NA,31.270822916666333
21418t,North Tokyo,2011-11-18,NA,NA,NA,31.302020833333103
21418t,North Tokyo,2011-11-19,NA,NA,NA,31.305437499999744
21418t,North Tokyo,2011-11-20,NA,NA,NA,31.31298958333308
21418t,North Tokyo,2011-11-21,NA,NA,NA,31.332197916666416
21418t,North Tokyo,2011-11-22,NA,NA,NA,31.350229166666395
21418t,North Tokyo,2011-11-23,NA,NA,NA,31.362906249999696
21418t,North Tokyo,2011-11-24,NA,NA,NA,31.360333333333056
21418t,North Tokyo,2011-11-25,NA,NA,NA,31.346218749999725
21418t,North Tokyo,2011-11-26,NA,NA,NA,31.324802083333008
21418t,North Tokyo,2011-11-27,NA,NA,NA,31.325968749999713
21418t,North Tokyo,2011-11-28,NA,NA,NA,31.336802083333065
21418t,North Tokyo,2011-11-29,NA,NA,NA,31.330437499999693
21418t,North Tokyo,2011-11-30,NA,NA,NA,31.311489583333053
21418t,North Tokyo,2011-12-01,NA,NA,NA,31.300031249999734
21418t,North Tokyo,2011-12-02,NA,NA,NA,31.300583333333027
21418t,North Tokyo,2011-12-03,NA,NA,NA,31.286260416666398
21418t,North Tokyo,2011-12-04,NA,NA,NA,31.286312499999696
21418t,North Tokyo,2011-12-05,NA,NA,NA,31.291031249999786
21418t,North Tokyo,2011-12-06,NA,NA,NA,31.30340624999975
21418t,North Tokyo,2011-12-07,NA,NA,NA,31.288781249999715
21418t,North Tokyo,2011-12-08,NA,NA,NA,31.542476190475924
21418t,North Tokyo,2011-12-09,NA,NA,NA,NA
21418t,North Tokyo,2011-12-10,NA,NA,NA,NA
21418t,North Tokyo,2011-12-11,NA,NA,NA,NA
21418t,North Tokyo,2011-12-12,NA,NA,NA,NA
21418t,North Tokyo,2011-12-13,NA,NA,NA,NA
21418t,North Tokyo,2011-12-14,NA,NA,NA,NA
21418t,North Tokyo,2011-12-15,NA,NA,NA,NA
21418t,North Tokyo,2011-12-16,NA,NA,NA,NA
21418t,North Tokyo,2011-12-17,NA,NA,NA,NA
21418t,North Tokyo,2011-12-18,NA,NA,NA,NA
21418t,North Tokyo,2011-12-19,NA,NA,NA,NA
21418t,North Tokyo,2011-12-20,NA,NA,NA,NA
21418t,North Tokyo,2011-12-21,NA,NA,NA,NA
21418t,North Tokyo,2011-12-22,NA,NA,NA,NA
21418t,North Tokyo,2011-12-23,NA,NA,NA,NA
21418t,North Tokyo,2011-12-24,NA,NA,NA,NA
21418t,North Tokyo,2011-12-25,NA,NA,NA,NA
21418t,North Tokyo,2011-12-26,NA,NA,NA,NA
21418t,North Tokyo,2011-12-27,NA,NA,NA,NA
21418t,North Tokyo,2011-12-28,NA,NA,NA,NA
21418t,North Tokyo,2011-12-29,NA,NA,NA,NA
21418t,North Tokyo,2011-12-30,NA,NA,NA,NA
21418t,North Tokyo,2011-12-31,NA,NA,NA,NA
21418t,North Tokyo,2012-01-01,NA,NA,NA,NA
21418t,North Tokyo,2012-01-02,NA,NA,NA,NA
21418t,North Tokyo,2012-01-03,NA,NA,NA,NA
21418t,North Tokyo,2012-01-04,NA,NA,NA,NA
21418t,North Tokyo,2012-01-05,NA,NA,NA,NA
21418t,North Tokyo,2012-01-06,NA,NA,NA,NA
21418t,North Tokyo,2012-01-07,NA,NA,NA,NA
21418t,North Tokyo,2012-01-08,NA,NA,NA,NA
21418t,North Tokyo,2012-01-09,NA,NA,NA,NA
21418t,North Tokyo,2012-01-10,NA,NA,NA,NA
21418t,North Tokyo,2012-01-11,NA,NA,NA,NA
21418t,North Tokyo,2012-01-12,NA,NA,NA,NA
21418t,North Tokyo,2012-01-13,NA,NA,NA,NA
21418t,North Tokyo,2012-01-14,NA,NA,NA,NA
21418t,North Tokyo,2012-01-15,NA,NA,NA,NA
21418t,North Tokyo,2012-01-16,NA,NA,NA,NA
21418t,North Tokyo,2012-01-17,NA,NA,NA,NA
21418t,North Tokyo,2012-01-18,NA,NA,NA,NA
21418t,North Tokyo,2012-01-19,NA,NA,NA,NA
21418t,North Tokyo,2012-01-20,NA,NA,NA,NA
21418t,North Tokyo,2012-01-21,NA,NA,NA,NA
21418t,North Tokyo,2012-01-22,NA,NA,NA,NA
21418t,North Tokyo,2012-01-23,NA,NA,NA,NA
21418t,North Tokyo,2012-01-24,NA,NA,NA,NA
21418t,North Tokyo,2012-01-25,NA,NA,NA,NA
21418t,North Tokyo,2012-01-26,NA,NA,NA,NA
21418t,North Tokyo,2012-01-27,NA,NA,NA,NA
21418t,North Tokyo,2012-01-28,NA,NA,NA,NA
21418t,North Tokyo,2012-01-29,NA,NA,NA,NA
21418t,North Tokyo,2012-01-30,NA,NA,NA,NA
21418t,North Tokyo,2012-01-31,NA,NA,NA,NA
21418t,North Tokyo,2012-02-01,NA,NA,NA,NA
21418t,North Tokyo,2012-02-02,NA,NA,NA,NA
21418t,North Tokyo,2012-02-03,NA,NA,NA,NA
21418t,North Tokyo,2012-02-04,NA,NA,NA,NA
21418t,North Tokyo,2012-02-05,NA,NA,NA,NA
21418t,North Tokyo,2012-02-06,NA,NA,NA,NA
21418t,North Tokyo,2012-02-07,NA,NA,NA,NA
21418t,North Tokyo,2012-02-08,NA,NA,NA,NA
21418t,North Tokyo,2012-02-09,NA,NA,NA,NA
21418t,North Tokyo,2012-02-10,NA,NA,NA,NA
21418t,North Tokyo,2012-02-11,NA,NA,NA,NA
21418t,North Tokyo,2012-02-12,NA,NA,NA,NA
21418t,North Tokyo,2012-02-13,NA,NA,NA,NA
21418t,North Tokyo,2012-02-14,NA,NA,NA,NA
21418t,North Tokyo,2012-02-15,NA,NA,NA,NA
21418t,North Tokyo,2012-02-16,NA,NA,NA,NA
21418t,North Tokyo,2012-02-17,NA,NA,NA,NA
21418t,North Tokyo,2012-02-18,NA,NA,NA,NA
21418t,North Tokyo,2012-02-19,NA,NA,NA,NA
21418t,North Tokyo,2012-02-20,NA,NA,NA,NA
21418t,North Tokyo,2012-02-21,NA,NA,NA,NA
21418t,North Tokyo,2012-02-22,NA,NA,NA,NA
21418t,North Tokyo,2012-02-23,NA,NA,NA,NA
21418t,North Tokyo,2012-02-24,NA,NA,NA,NA
21418t,North Tokyo,2012-02-25,NA,NA,NA,NA
21418t,North Tokyo,2012-02-26,NA,NA,NA,NA
21418t,North Tokyo,2012-02-27,NA,NA,NA,NA
21418t,North Tokyo,2012-02-28,NA,NA,NA,NA
21418t,North Tokyo,2012-02-29,NA,NA,NA,NA
21418t,North Tokyo,2012-03-01,NA,NA,NA,NA
21418t,North Tokyo,2012-03-02,NA,NA,NA,NA
21418t,North Tokyo,2012-03-03,NA,NA,NA,NA
21418t,North Tokyo,2012-03-04,NA,NA,NA,NA
21418t,North Tokyo,2012-03-05,NA,NA,NA,NA
21418t,North Tokyo,2012-03-06,NA,NA,NA,NA
21418t,North Tokyo,2012-03-07,NA,NA,NA,NA
21418t,North Tokyo,2012-03-08,NA,NA,NA,NA
21418t,North Tokyo,2012-03-09,NA,NA,NA,NA
21418t,North Tokyo,2012-03-10,NA,NA,NA,NA
21418t,North Tokyo,2012-03-11,NA,NA,NA,NA
21418t,North Tokyo,2012-03-12,NA,NA,NA,NA
21418t,North Tokyo,2012-03-13,NA,NA,NA,NA
21418t,North Tokyo,2012-03-14,NA,NA,NA,NA
21418t,North Tokyo,2012-03-15,NA,NA,NA,NA
21418t,North Tokyo,2012-03-16,NA,NA,NA,NA
21418t,North Tokyo,2012-03-17,NA,NA,NA,NA
21418t,North Tokyo,2012-03-18,NA,NA,NA,NA
21418t,North Tokyo,2012-03-19,NA,NA,NA,NA
21418t,North Tokyo,2012-03-20,NA,NA,NA,NA
